id,text,label,label_id,split
4012,温泉への交通費を調べていると考えている。,旅行・観光,2,test
4013,ふと思って、キャンプ場のホテルを探しているので情報を集めている。,旅行・観光,2,validation
4014,朝からサラダを夕食に作るので詳しく調べている。,食事・料理,1,validation
4015,お好み焼きを食べたい！,食事・料理,1,train
4016,来月に向けて、道の駅で泊まりたい。現地のおいしいものも楽しみたい。,旅行・観光,2,train
4017,仕事の合間にPythonの容量を増やしたいのが最近の関心事だ。,IT・テクノロジー,0,train
4018,今週はホームランのチームに入りたい。,スポーツ,3,train
4019,昨日、日本銀行について投資判断を考えている。,金融・経済,4,train
4020,仕事の合間にお土産をレンタカーで巡りたいので情報を集めている。,旅行・観光,2,validation
4021,来月に向けて、キャンプ場の宿泊費を比較しているのでメモしておいた。,旅行・観光,2,train
4022,少し前から選手を週末に楽しんでいる！,スポーツ,3,train
4023,昨日、炒飯のおすすめを知りたい,食事・料理,1,train
4024,休日にカフェを朝食に用意した。値段と量のバランスも気になる。,食事・料理,1,train
4025,日本代表を週末に楽しんでいる。次の試合も楽しみにしている。,スポーツ,3,train
4026,朝から金沢でゆっくり過ごしたい。現地のおいしいものも楽しみたい。,旅行・観光,2,train
4027,最近、金融政策を家計簿と一緒に確認している。リスクとリターンの両方を考えたい。,金融・経済,4,train
4028,仕事の合間にランチの店を探している。家族にも好評な味にしたい。,食事・料理,1,train
4029,仕事の合間にGDPが生活費に響いている。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
4030,少し前から山へ一人旅したい。現地のおいしいものも楽しみたい。,旅行・観光,2,test
4031,ふと思って、ワールドカップを観戦したい。,スポーツ,3,train
4032,ネットでデスクトップPCを自動化に使いたい。速度と安定性を重視している。,IT・テクノロジー,0,train
4033,最近、セキュリティを新しくしたいと思っている。,IT・テクノロジー,0,train
4034,ネットで機械学習について調べているのが最近の関心事だ。,IT・テクノロジー,0,train
4035,友人と話していて、スパイスを朝食に用意した。休日にゆっくり楽しみたい。,食事・料理,1,train
4036,ネットで金利について勉強しているのでメモしておいた。,金融・経済,4,train
4037,ネットで投資信託について家計への影響を確認した。家計への影響も確認しておきたい。,金融・経済,4,train
4038,仕事の合間にAzureのセキュリティを強化したいので詳しく調べている。,IT・テクノロジー,0,train
4039,今日は水泳の試合日程を見ている！,スポーツ,3,test
4040,ふと思って、那覇へ週末に出かける。,旅行・観光,2,train
4041,ふと思って、レストランをお弁当に入れたい。,食事・料理,1,train
4042,少し前からFRBの最新情報を調べている。長期的な傾向を見て判断したい。,金融・経済,4,train
4043,休日にプリンの盛り付けを工夫した。,食事・料理,1,train
4044,昨日、Jリーグを毎週続けている。,スポーツ,3,train
4045,ふと思って、シチューに野菜を追加したい。,食事・料理,1,validation
4046,仕事の合間にピザを手作りした！,食事・料理,1,train
4047,今週は福岡の名所を調べている。交通費を抑えたプランにしたい。,旅行・観光,2,validation
4048,ネットでうどんに合う調味料を知りたい。,食事・料理,1,train
4049,家で市場について専門家の解説を読んだ！,金融・経済,4,train
4050,休日に利益が下がっているので詳しく調べている。,金融・経済,4,train
4051,家でリーグ戦を週末に楽しんでいる。,スポーツ,3,test
4052,来月に向けて、サラダを辛めに作りたい。家族にも好評な味にしたい。,食事・料理,1,test
4053,今週は焼肉に合う調味料を知りたい。,食事・料理,1,train
4054,昨日、旅行のおすすめルートを知りたい！,旅行・観光,2,train
4055,来月に向けて、パソコンを開発しているので情報を集めている。,IT・テクノロジー,0,validation
4056,最近、パスタのおすすめを知りたい。家族にも好評な味にしたい。,食事・料理,1,train
4057,朝からセキュリティをアップデートしたい。新しい機能も試してみたい。,IT・テクノロジー,0,train
4058,少し前からクラウドを勉強したい。,IT・テクノロジー,0,train
4059,ネットでアイスのカロリーが気になると思っている。,食事・料理,1,train
4060,家で日本代表の試合を見た。,スポーツ,3,train
4061,朝からホームランを毎週続けている。,スポーツ,3,train
4062,今日は刺身に合う調味料を知りたい。休日にゆっくり楽しみたい。,食事・料理,1,train
4063,ネットで温泉から帰ってきたと考えている。,旅行・観光,2,train
4064,今日は調味料の盛り付けを工夫した。家族にも好評な味にしたい。,食事・料理,1,train
4065,賃金の予測を確認している,金融・経済,4,test
4066,友人と話していて、ホームランが上手くなりたい。もっと上達する方法を探している。,スポーツ,3,train
4067,休日に炒飯をもう一度食べたいのが最近の関心事だ。,食事・料理,1,train
4068,来月に向けて、刺身を朝食に用意した。辛さは控えめにしたい。,食事・料理,1,train
4069,朝から弁当を家族と食べたい。辛さは控えめにしたい。,食事・料理,1,train
4070,今週はスマホを設定している。新しい機能も試してみたい。,IT・テクノロジー,0,validation
4071,今日はテーマパークの旅館を予約したい。家族でも楽しめる場所がいい。,旅行・観光,2,train
4072,友人と話していて、ゴルフの観戦チケットを取った。無理なく長く続けたい。,スポーツ,3,train
4073,昨日、焼肉を休日に楽しみたい。休日にゆっくり楽しみたい。,食事・料理,1,train
4074,昨日、利益をニュースで見た。複数の情報源を比較している。,金融・経済,4,test
4075,ふと思って、キーボードのログを確認している。,IT・テクノロジー,0,test
4076,友人と話していて、円相場のリスクを考えているのが最近の関心事だ。,金融・経済,4,test
4077,家で新幹線で泊まりたい。現地のおいしいものも楽しみたい。,旅行・観光,2,test
4078,友人と話していて、ワールドカップを友人とプレーしたのが最近の関心事だ。,スポーツ,3,validation
4079,ふと思って、函館の宿泊費を比較している。,旅行・観光,2,train
4080,最近、肉料理を夕食に作る。,食事・料理,1,train
4081,最近、練習の得点シーンを見返した。次の試合も楽しみにしている。,スポーツ,3,test
4082,朝から年金の仕組みを知りたい。,金融・経済,4,train
4083,友人と話していて、SQLの設定を見直したいと思っている。,IT・テクノロジー,0,train
4084,ネットで雇用統計が下がっている！,金融・経済,4,train
4085,今日はサーバーの構成を考えている。速度と安定性を重視している。,IT・テクノロジー,0,train
4086,家でキーボードを業務に活用したいのが最近の関心事だ。,IT・テクノロジー,0,train
4087,APIについて調べている。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
4088,少し前から景気について制度を調べた。,金融・経済,4,test
4089,家で味噌汁に野菜を追加したい。,食事・料理,1,train
4090,海外旅行へ飛行機で向かう。,旅行・観光,2,train
4091,朝から旅行費用へ週末に出かける。混雑を避けて回りたい。,旅行・観光,2,train
4092,今日は売上の最新情報を調べている。長期的な傾向を見て判断したい。,金融・経済,4,train
4093,家でボクシングで記録を伸ばしたい！,スポーツ,3,train
4094,来月に向けて、体育館で体を動かしたい,スポーツ,3,train
4095,今週は予算を毎日チェックしているのでメモしておいた。,金融・経済,4,train
4096,今週は水泳のプロ選手を目指している。基礎からフォームを見直したい。,スポーツ,3,train
4097,今週はラグビーの大会に出たい。,スポーツ,3,train
4098,少し前から経済成長について勉強している。,金融・経済,4,train
4099,休日にゴールのルールを調べている。,スポーツ,3,train
4100,朝から投資信託について基本から学びたい。,金融・経済,4,train
4101,昨日、Wi-Fiを開発している。新しい機能も試してみたい。,IT・テクノロジー,0,train
4102,友人と話していて、温泉街で写真を撮りたい。,旅行・観光,2,test
4103,来月に向けて、企業業績の動きを確認している。長期的な傾向を見て判断したい。,金融・経済,4,train
4104,今週は観光ルートのホテルを探していると考えている。,旅行・観光,2,train
4105,友人と話していて、住宅ローンについて勉強している。短期的な変動だけで判断しないようにしたい。,金融・経済,4,validation
4106,iPadの構成を考えている。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
4107,キーボードの設定を見直したい！,IT・テクノロジー,0,train
4108,休日にプリンを簡単に作りたい。,食事・料理,1,train
4109,最近、福岡へ連休に行く予定だので詳しく調べている。,旅行・観光,2,train
4110,ふと思って、データベースのログを確認していると考えている。,IT・テクノロジー,0,train
4111,家で福岡をレンタカーで巡りたい。家族でも楽しめる場所がいい。,旅行・観光,2,train
4112,昨日、利益への影響を調べていると思っている。,金融・経済,4,train
4113,朝からピザを手作りした！,食事・料理,1,train
4114,バスケットボールの試合日程を見ている。,スポーツ,3,train
4115,今週は山の観光スポットを知りたい。混雑を避けて回りたい。,旅行・観光,2,train
4116,仕事の合間にバスケットボールのルールを調べている。,スポーツ,3,train
4117,家で空港を家族で訪れたい！,旅行・観光,2,train
4118,友人と話していて、餃子のカロリーが気になる。近くのおいしい店も探している。,食事・料理,1,train
4119,今日は政策金利が上がっている。,金融・経済,4,train
4120,ふと思って、住宅ローンが生活費に響いている。長期的な傾向を見て判断したい。,金融・経済,4,train
4121,ふと思って、ファイアウォールを新しくしたい。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
4122,家でバレーボールの練習メニューを考えている。体力づくりにも役立てたい。,スポーツ,3,train
4123,休日に紅茶がおいしかった。,食事・料理,1,test
4124,ふと思って、水族館の名所を調べている。交通費を抑えたプランにしたい。,旅行・観光,2,train
4125,今週は神社までの行き方を調べている。,旅行・観光,2,train
4126,今日は美術館を観光したい。,旅行・観光,2,train
4127,昨日、定期預金について専門家の解説を読んだ。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
4128,今日は利益について勉強している。,金融・経済,4,train
4129,最近、Pythonの容量を増やしたいと考えている。,IT・テクノロジー,0,train
4130,ふと思って、北海道で食べ歩きしたい,旅行・観光,2,train
4131,ふと思って、資産運用が下がっている。,金融・経済,4,train
4132,友人と話していて、デフレが上がっている。数字の背景も理解したい。,金融・経済,4,train
4133,今週は財政の予測を確認している。,金融・経済,4,test
4134,今週はLinuxのログを確認している。速度と安定性を重視している。,IT・テクノロジー,0,train
4135,来月に向けて、焼き魚をテイクアウトしたい。値段と量のバランスも気になる。,食事・料理,1,train
4136,来月に向けて、得点を友人とプレーした！,スポーツ,3,train
4137,昨日、体育館で体を動かしたいのでメモしておいた。,スポーツ,3,train
4138,定食の店を探している。休日にゆっくり楽しみたい。,食事・料理,1,train
4139,今日はGoogle Cloudの不具合を直したい。できれば使いやすいものを選びたい。,IT・テクノロジー,0,validation
4140,大会のトレーニングを始めた。体力づくりにも役立てたい。,スポーツ,3,train
4141,ネットで海外旅行でゆっくり過ごしたい。現地のおいしいものも楽しみたい。,旅行・観光,2,train
4142,仕事の合間にマラソンの観戦チケットを取ったのが最近の関心事だ。,スポーツ,3,train
4143,朝からたこ焼きを注文したと思っている。,食事・料理,1,train
4144,昨日、シチューをお弁当に入れたい。辛さは控えめにしたい。,食事・料理,1,train
4145,今週は朝食がおいしかった。値段と量のバランスも気になる。,食事・料理,1,validation
4146,ふと思って、神社へ飛行機で向かうのが最近の関心事だ。,旅行・観光,2,validation
4147,今週は刺身を注文したと考えている。,食事・料理,1,train
4148,ネットでレスリングの練習メニューを考えている。選手のプレーを参考にしたい。,スポーツ,3,train
4149,来月に向けて、金利が生活費に響いているのが最近の関心事だ。,金融・経済,4,train
4150,今週は税金を比較している。数字の背景も理解したい。,金融・経済,4,train
4151,昨日、たこ焼きを昼ごはんに食べた。,食事・料理,1,train
4152,水泳のプロ選手を目指していると思っている。,スポーツ,3,train
4153,昨日、賃金への影響を調べていると思っている。,金融・経済,4,validation
4154,ふと思って、物価を家計簿と一緒に確認していると思っている。,金融・経済,4,train
4155,ふと思って、スマートフォンを買い替えたい。できれば使いやすいものを選びたい。,IT・テクノロジー,0,train
4156,年金が生活費に響いている。家計への影響も確認しておきたい。,金融・経済,4,train
4157,最近、魚料理を朝食に用意したと考えている。,食事・料理,1,train
4158,朝から利益の予測を確認している。複数の情報源を比較している。,金融・経済,4,train
4159,朝から長崎で泊まりたいと考えている。,旅行・観光,2,train
4160,休日に福岡へ新幹線で行くので情報を集めている。,旅行・観光,2,train
4161,今週は筋トレのフォームを改善したい。次の試合も楽しみにしている。,スポーツ,3,train
4162,為替の最新情報を調べている！,金融・経済,4,train
4163,家でサンドイッチを作りたい！,食事・料理,1,train
4164,最近、年金の予測を確認している。リスクとリターンの両方を考えたい。,金融・経済,4,train
4165,休日に長崎で食べ歩きしたい！,旅行・観光,2,train
4166,来月に向けて、バレーボールの選手を応援しているので詳しく調べている。,スポーツ,3,train
4167,AIを使ったアプリを作りたい。,IT・テクノロジー,0,train
4168,休日にラグビーを観戦したいと思っている。,スポーツ,3,train
4169,朝からスキーを週末に楽しんでいるのが最近の関心事だ。,スポーツ,3,train
4170,昨日、味噌汁をテイクアウトしたい。休日にゆっくり楽しみたい。,食事・料理,1,train
4171,少し前からCPUを自作してみたい。,IT・テクノロジー,0,test
4172,ふと思って、JavaScriptがほしい。,IT・テクノロジー,0,train
4173,ネットで親子丼の作り方を覚えたい。休日にゆっくり楽しみたい。,食事・料理,1,train
4174,少し前からサーバーをインストールしたのでメモしておいた。,IT・テクノロジー,0,train
4175,今日はプリンを手作りした。,食事・料理,1,train
4176,少し前からWindowsをインストールしたのでメモしておいた。,IT・テクノロジー,0,train
4177,ネットでAWSを高速化したい！,IT・テクノロジー,0,train
4178,今日は金沢の旅行プランを作っている。,旅行・観光,2,train
4179,ネットでチームの道具を買い替えたい。,スポーツ,3,train
4180,休日にFRBを比較している。リスクとリターンの両方を考えたい。,金融・経済,4,train
4181,仕事の合間にTOPIXをニュース記事で読んだ！,金融・経済,4,train
4182,来月に向けて、フィギュアスケートの練習試合に参加した。体力づくりにも役立てたい。,スポーツ,3,test
4183,家で旅行費用で写真を撮りたいので詳しく調べている。,旅行・観光,2,test
4184,ふと思って、寿司をお弁当に入れたいので詳しく調べている。,食事・料理,1,train
4185,友人と話していて、ピザを家族と食べたいと思っている。,食事・料理,1,test
4186,少し前から函館の旅館を予約したい,旅行・観光,2,train
4187,昨日、ホームランの日本代表が気になるので情報を集めている。,スポーツ,3,test
4188,今週は監督のチームに入りたい！,スポーツ,3,train
4189,少し前からiPadを試してみたい。初心者でも扱いやすい方法を探している。,IT・テクノロジー,0,train
4190,来月に向けて、レシピに合う調味料を知りたいと考えている。,食事・料理,1,test
4191,最近、道の駅を家族で訪れたいのが最近の関心事だ。,旅行・観光,2,train
4192,今日は餃子の作り方を覚えたいと考えている。,食事・料理,1,train
4193,休日にインフレを毎日チェックしていると思っている。,金融・経済,4,train
4194,最近、旅館の宿泊費を比較していると思っている。,旅行・観光,2,train
4195,来月に向けて、SSDを導入したい。,IT・テクノロジー,0,validation
4196,友人と話していて、居酒屋を食べ比べたいと思っている。,食事・料理,1,validation
4197,今日は自転車競技の道具を買い替えたい。,スポーツ,3,train
4198,最近、景気の変化が気になっている。リスクとリターンの両方を考えたい。,金融・経済,4,train
4199,ふと思って、筋トレの試合を見た。次の試合も楽しみにしている。,スポーツ,3,train
4200,昨日、雇用統計についてデータを集めているので詳しく調べている。,金融・経済,4,train
4201,ふと思って、セキュリティの構成を考えている。,IT・テクノロジー,0,train
4202,ふと思って、一人旅へ週末に出かけると思っている。,旅行・観光,2,train
4203,友人と話していて、宿泊の旅館を予約したい。,旅行・観光,2,train
4204,今日はFRBについて勉強している。リスクとリターンの両方を考えたい。,金融・経済,4,train
4205,仕事の合間にデザートの人気店を調べている。,食事・料理,1,test
4206,家で円相場を家計簿と一緒に確認している！,金融・経済,4,train
4207,朝からデフレを家計簿と一緒に確認している。長期的な傾向を見て判断したい。,金融・経済,4,train
4208,家で為替レートを比較している。,金融・経済,4,train
4209,来月に向けて、ラグビーを友人とプレーした。,スポーツ,3,train
4210,ネットでレストランのカロリーが気になる。近くのおいしい店も探している。,食事・料理,1,train
4211,少し前からインフレをニュース記事で読んだ！,金融・経済,4,train
4212,今週は神社でお土産を買いたい。交通費を抑えたプランにしたい。,旅行・観光,2,validation
4213,休日に朝食を冷凍保存したい！,食事・料理,1,train
4214,仕事の合間に日経平均を家計簿と一緒に確認しているのでメモしておいた。,金融・経済,4,train
4215,友人と話していて、福岡のおすすめルートを知りたいと考えている。,旅行・観光,2,validation
4216,ネットで美術館の宿泊費を比較している。,旅行・観光,2,train
4217,少し前からケーキを冷凍保存したい。近くのおいしい店も探している。,食事・料理,1,train
4218,朝から為替レートについて基本から学びたいので詳しく調べている。,金融・経済,4,train
4219,来月に向けて、サッカーのプロ選手を目指しているので詳しく調べている。,スポーツ,3,train
4220,朝から消費税が下がっている。数字の背景も理解したい。,金融・経済,4,validation
4221,家で東京の名所を調べている。移動時間をなるべく短くしたい。,旅行・観光,2,train
4222,朝から金融政策が企業業績に与える影響を調べたのが最近の関心事だ。,金融・経済,4,test
4223,少し前から居酒屋を友人と食べに行く,食事・料理,1,train
4224,最近、Google Cloudを勉強したいのでメモしておいた。,IT・テクノロジー,0,train
4225,仕事の合間にGitHubでツールを作りたい。速度と安定性を重視している。,IT・テクノロジー,0,train
4226,家でピザを朝食に用意した！,食事・料理,1,test
4227,ネットで配当について基本から学びたいので詳しく調べている。,金融・経済,4,train
4228,今週はバレーで記録を伸ばしたい。,スポーツ,3,train
4229,今日は展望台で温泉に入りたい。交通費を抑えたプランにしたい。,旅行・観光,2,test
4230,今日はピザの作り方を覚えたい。,食事・料理,1,train
4231,ネットで野菜を簡単に作りたい,食事・料理,1,train
4232,仕事の合間に年金を家計簿と一緒に確認している。,金融・経済,4,train
4233,休日にプリンを冷凍保存したいと考えている。,食事・料理,1,train
4234,ネットで札幌の旅館を予約したい。宿泊先の評判も確認している。,旅行・観光,2,validation
4235,来月に向けて、観光地で観光案内を見ている。家族でも楽しめる場所がいい。,旅行・観光,2,train
4236,朝からトレーニングが上手くなりたい。,スポーツ,3,train
4237,仕事の合間に生成AIの構成を考えている！,IT・テクノロジー,0,validation
4238,ふと思って、市場が企業業績に与える影響を調べた。,金融・経済,4,validation
4239,家でパソコンの設定を見直したい！,IT・テクノロジー,0,train
4240,休日にファイアウォールを導入したい。,IT・テクノロジー,0,train
4241,家で大阪でゆっくり過ごしたい。,旅行・観光,2,train
4242,昨日、スノーボードの練習試合に参加した。,スポーツ,3,train
4243,来月に向けて、メモリでツールを作りたい！,IT・テクノロジー,0,train
4244,昨日、牛丼を食べ比べたい。近くのおいしい店も探している。,食事・料理,1,train
4245,ふと思って、GDPへの影響を調べている。,金融・経済,4,train
4246,海から帰ってきたのが最近の関心事だ。,旅行・観光,2,train
4247,家でWindowsについて学習中だ。できれば使いやすいものを選びたい。,IT・テクノロジー,0,train
4248,仕事の合間に美術館を家族で訪れたい。,旅行・観光,2,validation
4249,ネットでフォームを週末に楽しんでいる。,スポーツ,3,train
4250,為替の推移をグラフで見ている。,金融・経済,4,train
4251,休日に東京の混雑状況が気になる。,旅行・観光,2,train
4252,お土産へ飛行機で向かうので情報を集めている。,旅行・観光,2,train
4253,今週はデフレの最新情報を調べている！,金融・経済,4,train
4254,朝からホームランを毎週続けている。選手のプレーを参考にしたい。,スポーツ,3,train
4255,来月に向けて、大阪で観光案内を見ている。混雑を避けて回りたい。,旅行・観光,2,train
4256,最近、体育館のルールを調べていると思っている。,スポーツ,3,test
4257,来月に向けて、北海道へ連休に行く予定だ。,旅行・観光,2,train
4258,休日に那覇の混雑状況が気になる。現地のおいしいものも楽しみたい。,旅行・観光,2,train
4259,昨日、ホテルの名所を調べている。,旅行・観光,2,train
4260,今日は神戸へ行きたい。現地のおいしいものも楽しみたい。,旅行・観光,2,train
4261,少し前から城の旅館を予約したい。宿泊先の評判も確認している。,旅行・観光,2,test
4262,来月に向けて、ロードバイクの大会に出たい,スポーツ,3,train
4263,休日にホームランの道具を買い替えたいと思っている。,スポーツ,3,train
4264,来月に向けて、旅館へ行きたい。宿泊先の評判も確認している。,旅行・観光,2,validation
4265,朝から夕食の店を探している。辛さは控えめにしたい。,食事・料理,1,train
4266,ふと思って、飛行機へ行きたい。,旅行・観光,2,train
4267,最近、定期預金のリスクを考えているので詳しく調べている。,金融・経済,4,train
4268,今日は柔道を友人とプレーした。,スポーツ,3,train
4269,少し前から人工知能について調べている。,IT・テクノロジー,0,train
4270,最近、観光ルートを家族で訪れたいと考えている。,旅行・観光,2,train
4271,今週はノートパソコンがほしい。初心者でも扱いやすい方法を探している。,IT・テクノロジー,0,train
4272,少し前からたこ焼きに野菜を追加したい。近くのおいしい店も探している。,食事・料理,1,validation
4273,天ぷらの作り方を覚えたいので詳しく調べている。,食事・料理,1,train
4274,最近、札幌へ連休に行く予定だ！,旅行・観光,2,test
4275,仕事の合間に国債の今後が気になる。,金融・経済,4,train
4276,家で企業業績について制度を調べた！,金融・経済,4,train
4277,今日は野球の大会結果に驚いた。,スポーツ,3,test
4278,スパイスを友人と食べに行くのでメモしておいた。,食事・料理,1,train
4279,朝からセキュリティをインストールしたと考えている。,IT・テクノロジー,0,train
4280,住宅ローンの予測を確認している。,金融・経済,4,train
4281,朝からゲーミングPCを接続したい。できれば使いやすいものを選びたい。,IT・テクノロジー,0,train
4282,ふと思って、経済ニュースについて家計への影響を確認した。,金融・経済,4,train
4283,朝から大会で汗を流したのが最近の関心事だ。,スポーツ,3,train
4284,家で水族館のホテルを探している！,旅行・観光,2,validation
4285,スマホを高速化したい。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
4286,最近、金融政策を比較している。長期的な傾向を見て判断したい。,金融・経済,4,train
4287,朝から株価のリスクを考えている。リスクとリターンの両方を考えたい。,金融・経済,4,train
4288,SQLを試してみたいのでメモしておいた。,IT・テクノロジー,0,train
4289,少し前から国内旅行へ一人旅したい。混雑を避けて回りたい。,旅行・観光,2,train
4290,友人と話していて、ハンバーグの作り方を覚えたい。家族にも好評な味にしたい。,食事・料理,1,train
4291,来月に向けて、コーヒーをさっぱり味にしたい。できれば簡単に作れる方法がいい。,食事・料理,1,validation
4292,仕事の合間に炒飯をテイクアウトしたいと思っている。,食事・料理,1,train
4293,朝からチャットボットを自作してみたい！,IT・テクノロジー,0,train
4294,ふと思って、GDPを資産形成に活用したい。リスクとリターンの両方を考えたい。,金融・経済,4,train
4295,朝から練習を毎週続けているのでメモしておいた。,スポーツ,3,validation
4296,今週は株式について制度を調べた。,金融・経済,4,train
4297,昨日、預金をニュース記事で読んだのが最近の関心事だ。,金融・経済,4,train
4298,来月に向けて、資産運用の予測を確認している。複数の情報源を比較している。,金融・経済,4,train
4299,仕事の合間にGitHubの構成を考えている。,IT・テクノロジー,0,train
4300,ふと思って、金利をニュース記事で読んだ。,金融・経済,4,train
4301,今日はWindowsについて学習中だ！,IT・テクノロジー,0,train
4302,来月に向けて、仙台で観光案内を見ているので詳しく調べている。,旅行・観光,2,validation
4303,友人と話していて、唐揚げをさっぱり味にしたい。近くのおいしい店も探している。,食事・料理,1,train
4304,友人と話していて、日本銀行を毎日チェックしている！,金融・経済,4,train
4305,最近、紅茶のおすすめを知りたいと考えている。,食事・料理,1,train
4306,休日にシーフードのおすすめを知りたいと考えている。,食事・料理,1,train
4307,ネットでレスリングを練習しているのが最近の関心事だ。,スポーツ,3,validation
4308,来月に向けて、サッカーの戦術を分析したいと思っている。,スポーツ,3,train
4309,来月に向けて、スマートフォンを買い替えたいので詳しく調べている。,IT・テクノロジー,0,train
4310,ネットでケーキの材料を買ってきたのでメモしておいた。,食事・料理,1,validation
4311,昨日、広島の宿泊費を比較している。,旅行・観光,2,train
4312,今日は離島の旅行プランを作っている！,旅行・観光,2,train
4313,少し前から展望台へ飛行機で向かうのでメモしておいた。,旅行・観光,2,train
4314,今日は剣道の試合を見た。基礎からフォームを見直したい。,スポーツ,3,train
4315,朝から神戸の宿泊費を比較している。宿泊先の評判も確認している。,旅行・観光,2,train
4316,ふと思って、空港で観光案内を見ている,旅行・観光,2,train
4317,来月に向けて、シーフードのおすすめを知りたい。,食事・料理,1,train
4318,少し前からCopilotについて学習中だ,IT・テクノロジー,0,train
4319,昨日、旅行費用で温泉に入りたい。,旅行・観光,2,train
4320,投資が下がっているので詳しく調べている。,金融・経済,4,train
4321,今日はリーグ戦を練習している。基礎からフォームを見直したい。,スポーツ,3,test
4322,友人と話していて、オムライスの味付けを工夫したい。できれば簡単に作れる方法がいい。,食事・料理,1,train
4323,友人と話していて、データベースがほしい。,IT・テクノロジー,0,train
4324,仕事の合間に決算が企業業績に与える影響を調べた。,金融・経済,4,train
4325,今週は筋トレを観戦したい。選手のプレーを参考にしたい。,スポーツ,3,validation
4326,ネットで利益の変化が気になっている。,金融・経済,4,train
4327,家で生成AIを設定している。,IT・テクノロジー,0,train
4328,今日は東京で写真を撮りたい。,旅行・観光,2,train
4329,ネットで卓球が上手くなりたい。体力づくりにも役立てたい。,スポーツ,3,test
4330,休日にマラソンの大会に出たい。無理なく長く続けたい。,スポーツ,3,test
4331,友人と話していて、投資の最新情報を調べている。,金融・経済,4,train
4332,仕事の合間に水族館で観光案内を見ている。,旅行・観光,2,test
4333,家で寿司を家族と食べたい。休日にゆっくり楽しみたい。,食事・料理,1,test
4334,今日はJavaScriptを勉強したいのが最近の関心事だ。,IT・テクノロジー,0,train
4335,友人と話していて、ホームランのチームに入りたい。無理なく長く続けたい。,スポーツ,3,train
4336,家で所得税への影響を調べていると考えている。,金融・経済,4,train
4337,友人と話していて、FRBのリスクを考えているので情報を集めている。,金融・経済,4,train
4338,家でLLMのセキュリティを強化したい。,IT・テクノロジー,0,train
4339,来月に向けて、シーフードの味付けを工夫したい。,食事・料理,1,train
4340,昨日、温泉街のホテルを探している。,旅行・観光,2,train
4341,仕事の合間に海へ連休に行く予定だ。現地のおいしいものも楽しみたい。,旅行・観光,2,train
4342,友人と話していて、フィギュアスケートの練習メニューを考えている,スポーツ,3,train
4343,仕事の合間にロードバイクを友人とプレーした！,スポーツ,3,train
4344,今日は消費税を家計簿と一緒に確認しているので詳しく調べている。,金融・経済,4,train
4345,少し前からTOPIXの最新情報を調べている。複数の情報源を比較している。,金融・経済,4,validation
4346,朝からレストランを簡単に作りたい。家族にも好評な味にしたい。,食事・料理,1,test
4347,ふと思って、VPNの使い方を知りたい。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
4348,朝から那覇を観光したいのが最近の関心事だ。,旅行・観光,2,test
4349,今週はオムライスを冷凍保存したい。休日にゆっくり楽しみたい。,食事・料理,1,train
4350,少し前からサンドイッチを朝食に用意した。,食事・料理,1,train
4351,昨日、スパイスを昼ごはんに食べた,食事・料理,1,train
4352,家でマウスをアップデートしたい。速度と安定性を重視している。,IT・テクノロジー,0,train
4353,チャットボットを新しくしたいので詳しく調べている。,IT・テクノロジー,0,train
4354,来月に向けて、景気について制度を調べた。,金融・経済,4,train
4355,家でタブレットを設定している。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
4356,VPNの性能を比較したい！,IT・テクノロジー,0,train
4357,朝から金利の予測を確認している。,金融・経済,4,train
4358,今週は沖縄までの行き方を調べていると思っている。,旅行・観光,2,train
4359,ふと思って、リーグ戦のフォームを改善したい,スポーツ,3,train
4360,家で宿泊の名所を調べていると考えている。,旅行・観光,2,train
4361,昨日、トーナメントを観戦したい。もっと上達する方法を探している。,スポーツ,3,train
4362,来月に向けて、新幹線へ新幹線で行く。交通費を抑えたプランにしたい。,旅行・観光,2,train
4363,今日はマウスの容量を増やしたい。できれば使いやすいものを選びたい。,IT・テクノロジー,0,train
4364,ネットで那覇で温泉に入りたいのでメモしておいた。,旅行・観光,2,train
4365,友人と話していて、家計について制度を調べたと考えている。,金融・経済,4,train
4366,今週は金融政策について専門家の解説を読んだと考えている。,金融・経済,4,train
4367,家で調味料を休日に楽しみたい。,食事・料理,1,train
4368,今週は観光ルートから帰ってきた。,旅行・観光,2,train
4369,休日にサンドイッチを手作りした。値段と量のバランスも気になる。,食事・料理,1,train
4370,ふと思って、展望台でお土産を買いたいので詳しく調べている。,旅行・観光,2,train
4371,休日にリーグ戦の大会結果に驚いた。体力づくりにも役立てたい。,スポーツ,3,train
4372,休日にFRBを長期的に見ている。,金融・経済,4,train
4373,来月に向けて、レシピを家族と食べたい。家族にも好評な味にしたい。,食事・料理,1,train
4374,友人と話していて、寿司を休日に楽しみたい！,食事・料理,1,train
4375,ふと思って、福岡の観光スポットを知りたい,旅行・観光,2,train
4376,練習の戦術を分析したい,スポーツ,3,train
