id,text,label,sentiment,domain,split
785,期待していなかったが、バッグはコストパフォーマンスが予想以上で驚いた。 総合的には満足している。,1,高評価,EC商品,train
786,良い点もあるものの、動画アプリは総合的に操作性が悪く低評価にしたい。 次は選ばないと思う。,0,低評価,アプリ,train
787,スピーカーは値段以上の価値を感じた。特に操作感が素晴らしい。,1,高評価,EC商品,train
788,レビューを見て選んだ。シティホテルは全体的に使いやすく、朝食も申し分ない。,1,高評価,ホテル,train
789,恋愛映画を使ってみたところ、迫力が不便で満足できなかった。,0,低評価,映画,train
790,大きな不満はなく、イタリアンはスタッフの対応のおかげで快適に利用できた。,1,高評価,飲食店,train
791,良い点もあるものの、恋愛映画は総合的にストーリーが悪く低評価にしたい。,0,低評価,映画,test
792,スピーカーは期待外れだった。操作感に不満があり、もう利用したくない。,0,低評価,EC商品,train
793,何度か利用してみた。最初は良さそうに感じたが、定食屋は使ってみるとボリュームが悪くてがっかりした。,0,低評価,飲食店,train
794,ドキュメンタリー映画は全体的に使いやすく、キャラクターも申し分ない。,1,高評価,映画,train
795,実際に使ってみると、評判どおりだった。温泉旅館は静かさが良く、人にも勧めたい。 また使いたいと思う。,1,高評価,ホテル,train
796,不満が多く、居酒屋は価格のせいで快適に利用できなかった。,0,低評価,飲食店,train
797,最初は良さそうに感じたが、パン屋は使ってみるとスタッフの対応が悪くてがっかりした。,0,低評価,飲食店,train
798,価格は少し高めだが、メモアプリの機能の分かりやすさを考えると十分満足できる。,1,高評価,アプリ,validation
799,少し気になる点はあったが、スピーカーは軽さが良かったので満足している。 高評価を付けたい。,1,高評価,EC商品,train
800,友人の勧めで試してみた。料理の味が良くなかった。イタリアンを選んだのは失敗だったと思う。,0,低評価,飲食店,train
801,動画アプリは期待外れだった。動作速度に不満があり、もう利用したくない。 次は選ばないと思う。,0,低評価,アプリ,train
802,友人の勧めで試してみた。温泉旅館は悪くないどころか、チェックインのスムーズさがかなり良かった。 高評価を付けたい。,1,高評価,ホテル,train
803,充電器を使ってみたところ、操作感が便利で満足度は高い。,1,高評価,EC商品,test
804,評判ほど良くなかった。居酒屋はメニューの豊富さに問題があり、人には勧めにくい。 低評価にしたい。,0,低評価,飲食店,train
805,今回初めて利用した。ラーメン店は値段以上の価値を感じた。特に食材の新鮮さが期待以上だった。 総合的には満足している。,1,高評価,飲食店,test
806,椅子はコストパフォーマンスが不安定でストレスを感じた。不満がある。 低評価にしたい。,0,低評価,EC商品,train
807,価格は少し高めだが、アニメ映画の世界観を考えると十分満足できる。,1,高評価,映画,train
808,レビューを見て選んだ。期待していたのに、地図アプリは通知機能が予想以下でがっかりした。,0,低評価,アプリ,train
809,駅前ホテルは部屋の清潔さが不安定でストレスを感じた。不満がある。 総合的には不満が残る。,0,低評価,ホテル,train
810,何度か利用してみた。イタリアンは期待外れだった。スタッフの対応に不満があり、もう利用したくない。,0,低評価,飲食店,test
811,ストーリーが良くなかった。アクション映画を選んだのは失敗だったと思う。,0,低評価,映画,train
812,評判ほど良くなかった。椅子は軽さに問題があり、人には勧めにくい。,0,低評価,EC商品,train
813,何度か利用してみた。音楽アプリは値段に見合わない。特に安定性がひどかった。,0,低評価,アプリ,train
814,一週間ほど試した。コストパフォーマンスに満足した。マウスを選んで正解だったと思う。,1,高評価,EC商品,train
815,期待していなかったが、ニュースアプリはレスポンスが予想以上で驚いた。 また使いたいと思う。,1,高評価,アプリ,train
816,充電器はコストパフォーマンスが不安定でストレスを感じた。不満がある。,0,低評価,EC商品,test
817,駅前ホテルを使ってみたところ、部屋の清潔さが不便で満足できなかった。 総合的には不満が残る。,0,低評価,ホテル,train
818,実際に使ってみると、評判どおりだった。パン屋は接客が良く、人にも勧めたい。 また使いたいと思う。,1,高評価,飲食店,train
819,最初は不安だったが、地図アプリは実際に試すと操作性が良くて気に入った。,1,高評価,アプリ,train
820,期待していたのに、ホラー映画はキャラクターが予想以下でがっかりした。,0,低評価,映画,test
821,一週間ほど試した。期待していなかったが、家計簿アプリは操作性が予想以上で驚いた。,1,高評価,アプリ,train
822,大きな不満はなく、ビジネスホテルは館内設備のおかげで快適に利用できた。,1,高評価,ホテル,train
823,実際に使ってみると、椅子を使ってみたところ、操作感が不便で満足できなかった。,0,低評価,EC商品,train
824,実際に使ってみると、学習アプリは悪くないどころか、レスポンスがかなり良かった。,1,高評価,アプリ,train
825,レビューを見て選んだ。ドラマ映画は全体的に使いやすく、音楽も申し分ない。,1,高評価,映画,train
826,レビューを見て選んだ。期待していたのに、モニターは軽さが予想以下でがっかりした。 次は選ばないと思う。,0,低評価,EC商品,train
827,今回初めて利用した。検索機能に満足した。地図アプリを選んで正解だったと思う。,1,高評価,アプリ,train
828,レビューを見て選んだ。メモアプリは期待外れだった。動作速度に不満があり、もう利用したくない。,0,低評価,アプリ,train
829,民宿を使ってみたところ、眺めが便利で満足度は高い。,1,高評価,ホテル,train
830,友人の勧めで試してみた。宿泊施設は悪くないどころか、館内設備がかなり良かった。,1,高評価,ホテル,train
831,不満が多く、観光ホテルは部屋の清潔さのせいで快適に利用できなかった。,0,低評価,ホテル,train
832,価格は安いが、恋愛映画の音楽を考えると満足できない。,0,低評価,映画,train
833,家計簿アプリは期待以上だった。操作性が特に良く、また利用したい。 高評価を付けたい。,1,高評価,アプリ,train
834,しばらく利用した結果、リゾートホテルは全体的に使いやすく、眺めも申し分ない。,1,高評価,ホテル,train
835,良いところも少しあったが、地図アプリは機能の分かりやすさが悪かったので不満が残った。 総合的には不満が残る。,0,低評価,アプリ,validation
836,実際に使ってみると、動作の安定性が想像より残念だった。次回は椅子を選ばないと思う。 次は選ばないと思う。,0,低評価,EC商品,test
837,良いところも少しあったが、キーボードはデザインが不満だったので不満が残った。,0,低評価,EC商品,train
838,スピーカーは値段以上の価値を感じた。特に動作の安定性がかなり良い。 総合的には満足している。,1,高評価,EC商品,train
839,しばらく利用した結果、コメディ映画は期待以上だった。映像が特に良く、また利用したい。,1,高評価,映画,train
840,一週間ほど試した。アニメ映画を使ってみたところ、世界観が便利で満足度は高い。,1,高評価,映画,test
841,しばらく利用した結果、焼肉店を使ってみたところ、料理の味が不便で満足できなかった。,0,低評価,飲食店,train
842,不満が多く、写真アプリは操作性のせいで快適に利用できなかった。,0,低評価,アプリ,train
843,期待していたのに、アクション映画はラストが予想以下でがっかりした。,0,低評価,映画,train
844,しばらく利用した結果、検索機能に満足した。ニュースアプリを選んで正解だったと思う。,1,高評価,アプリ,train
845,予約アプリは悪くないどころか、検索機能がかなり良かった。,1,高評価,アプリ,train
846,モニターは悪くないと思っていたが、コストパフォーマンスがかなり残念だった。 次は選ばないと思う。,0,低評価,EC商品,train
847,演出が想像より良かった。次回もホラー映画を選びたい。,1,高評価,映画,train
848,最初は良さそうに感じたが、SF映画は使ってみると音楽が悪くてがっかりした。 総合的には不満が残る。,0,低評価,映画,train
849,アクション映画は全体的に使いやすく、ラストも申し分ない。 総合的には満足している。,1,高評価,映画,validation
850,リゾートホテルは悪くないと思っていたが、朝食がかなり残念だった。 低評価にしたい。,0,低評価,ホテル,train
851,今回初めて利用した。期待していなかったが、コメディ映画は音楽が予想以上で驚いた。,1,高評価,映画,train
852,学習アプリは全体的に使いやすく、検索機能も申し分ない。,1,高評価,アプリ,test
853,学習アプリは期待以上だった。動作速度が特に良く、また利用したい。,1,高評価,アプリ,test
854,SF映画は期待以上だった。テンポが特に良く、また利用したい。 また使いたいと思う。,1,高評価,映画,train
855,少し気になる点はあったが、ラーメン店は接客が良かったので納得している。,1,高評価,飲食店,train
856,学習アプリは全体的に使いにくく、レスポンスも残念だった。,0,低評価,アプリ,train
857,今回初めて利用した。地図アプリは期待以上だった。機能の分かりやすさが特に良く、また利用したい。 また使いたいと思う。,1,高評価,アプリ,train
858,冒険映画は期待以上だった。ストーリーが特に良く、また利用したい。,1,高評価,映画,train
859,音楽が想像より良かった。次回もドラマ映画を選びたい。,1,高評価,映画,train
860,検索機能が想像より不満だった。次回は音楽アプリを選ばないと思う。,0,低評価,アプリ,test
861,良いところも少しあったが、水筒は使いやすさが悪かったので不満が残った。 次は選ばないと思う。,0,低評価,EC商品,validation
862,何度か利用してみた。価格は少し高めだが、寿司店の食材の新鮮さを考えると十分満足できる。,1,高評価,飲食店,train
863,写真アプリを使ってみたところ、デザインが便利で満足度は高い。 総合的には満足している。,1,高評価,アプリ,train
864,レビューを見て選んだ。良いところも少しあったが、うどん店は店内の清潔さが悪かったので不満が残った。 総合的には不満が残る。,0,低評価,飲食店,train
865,レビューを見て選んだ。写真アプリは通知機能が不安定でストレスを感じた。不満がある。,0,低評価,アプリ,train
866,ホラー映画を使ってみたところ、世界観が不便で満足できなかった。 次は選ばないと思う。,0,低評価,映画,test
867,レビューを見て選んだ。椅子を使ってみたところ、動作の安定性が便利で満足度は高い。,1,高評価,EC商品,train
868,ボリュームが想像より良かった。次回も寿司店を選びたい。,1,高評価,飲食店,validation
869,評判ほど良くなかった。音楽アプリは画面の見やすさに問題があり、人には勧めにくい。 低評価にしたい。,0,低評価,アプリ,train
870,細かい欠点はあるものの、ドキュメンタリー映画は総合的に音楽が良く高評価にしたい。,1,高評価,映画,train
871,良い点もあるものの、ニュースアプリは総合的に安定性が悪く低評価にしたい。,0,低評価,アプリ,train
872,今回初めて利用した。食材の新鮮さが良くなかった。カレー店を選んだのは失敗だったと思う。,0,低評価,飲食店,train
873,期待していたのに、動画アプリは通知機能が予想以下でがっかりした。 総合的には不満が残る。,0,低評価,アプリ,train
874,良いところも少しあったが、メモアプリは通知機能が残念だったので不満が残った。 次は選ばないと思う。,0,低評価,アプリ,train
875,レビューを見て選んだ。温泉旅館は悪くないと思っていたが、浴場がかなり残念だった。,0,低評価,ホテル,train
876,評判どおりだった。音楽アプリは機能の分かりやすさが良く、人にも勧めたい。,1,高評価,アプリ,train
877,サイズ感に満足した。イヤホンを選んで正解だったと思う。 また使いたいと思う。,1,高評価,EC商品,train
878,評判どおりだった。マウスは音質が良く、人にも勧めたい。,1,高評価,EC商品,train
879,何度か利用してみた。チェックインのスムーズさが想像より悪かった。次回は宿泊施設を選ばないと思う。,0,低評価,ホテル,test
880,居酒屋は悪くないどころか、スタッフの対応がかなり良かった。,1,高評価,飲食店,train
881,イタリアンは期待外れだった。ボリュームに不満があり、もう利用したくない。,0,低評価,飲食店,train
882,友人の勧めで試してみた。眺めが想像より残念だった。次回はカプセルホテルを選ばないと思う。,0,低評価,ホテル,train
883,細かい欠点はあるものの、駅前ホテルは総合的にベッドの快適さが良く高評価にしたい。,1,高評価,ホテル,train
884,良いところも少しあったが、ホラー映画は世界観が悪かったので不満が残った。 総合的には不満が残る。,0,低評価,映画,validation
885,モニターは悪くないどころか、動作の安定性がかなり良かった。 高評価を付けたい。,1,高評価,EC商品,test
886,友人の勧めで試してみた。リゾートホテルは値段に見合わない。特にスタッフの対応がひどかった。 次は選ばないと思う。,0,低評価,ホテル,train
887,モニターは値段に見合わない。特にコストパフォーマンスがひどかった。 次は選ばないと思う。,0,低評価,EC商品,test
888,今回初めて利用した。駅前ホテルを使ってみたところ、部屋の清潔さが便利で満足度は高い。,1,高評価,ホテル,train
889,今回初めて利用した。大きな不満はなく、焼肉店はスタッフの対応のおかげで快適に利用できた。,1,高評価,飲食店,train
890,しばらく利用した結果、価格は安いが、学習アプリの動作速度を考えると満足できない。,0,低評価,アプリ,test
891,細かい欠点はあるものの、観光ホテルは総合的に部屋の清潔さが良く高評価にしたい。 また使いたいと思う。,1,高評価,ホテル,train
892,良い点もあるものの、リゾートホテルは総合的に朝食が悪く低評価にしたい。 次は選ばないと思う。,0,低評価,ホテル,train
893,実際に使ってみると、価格は少し高めだが、ビジネスホテルの静かさを考えると十分満足できる。 また使いたいと思う。,1,高評価,ホテル,train
894,ドラマ映画は悪くないどころか、音楽がかなり良かった。 高評価を付けたい。,1,高評価,映画,validation
895,友人の勧めで試してみた。評判ほど良くなかった。チャットアプリは機能の分かりやすさに問題があり、人には勧めにくい。,0,低評価,アプリ,validation
896,駅前ホテルは期待外れだった。館内設備に不満があり、もう利用したくない。,0,低評価,ホテル,train
897,一週間ほど試した。カレー店を使ってみたところ、食材の新鮮さが不便で満足できなかった。 低評価にしたい。,0,低評価,飲食店,train
898,レビューを見て選んだ。キャラクターが想像より悪かった。次回はホラー映画を選ばないと思う。,0,低評価,映画,train
899,期待していなかったが、ドラマ映画は演技が予想以上で驚いた。,1,高評価,映画,train
900,空港ホテルは朝食が安定していてストレスなく使えた。満足している。,1,高評価,ホテル,test
901,今回初めて利用した。サイズ感に満足した。バッグを選んで正解だったと思う。 また使いたいと思う。,1,高評価,EC商品,train
902,何度か利用してみた。期待していなかったが、SF映画はキャラクターが予想以上で驚いた。,1,高評価,映画,train
903,実際に使ってみると、写真アプリは値段以上の価値を感じた。特に操作性がかなり良い。,1,高評価,アプリ,train
904,レビューを見て選んだ。掃除機を使ってみたところ、コストパフォーマンスが不便で満足できなかった。,0,低評価,EC商品,train
905,不満が多く、観光ホテルはスタッフの対応のせいで快適に利用できなかった。 総合的には不満が残る。,0,低評価,ホテル,train
906,今回初めて利用した。掃除機を使ってみたところ、音質が不便で満足できなかった。 次は選ばないと思う。,0,低評価,EC商品,validation
907,一週間ほど試した。ラーメン店は期待以上だった。スタッフの対応が特に良く、また利用したい。 高評価を付けたい。,1,高評価,飲食店,validation
908,一週間ほど試した。アニメ映画はテンポが安定していてストレスなく使えた。満足している。,1,高評価,映画,test
909,実際に使ってみると、細かい欠点はあるものの、モニターは総合的にコストパフォーマンスが良く高評価にしたい。,1,高評価,EC商品,train
910,大きな不満はなく、寿司店は料理の味のおかげで快適に利用できた。 また使いたいと思う。,1,高評価,飲食店,train
911,友人の勧めで試してみた。動作の安定性に満足した。椅子を選んで正解だったと思う。,1,高評価,EC商品,train
912,通知機能が良くなかった。動画アプリを選んだのは失敗だったと思う。 低評価にしたい。,0,低評価,アプリ,train
913,友人の勧めで試してみた。最初は良さそうに感じたが、地図アプリは使ってみるとデザインが悪くて残念に感じた。,0,低評価,アプリ,train
914,一週間ほど試した。椅子は期待以上だった。操作感が特に良く、また利用したい。,1,高評価,EC商品,train
915,大きな不満はなく、宿泊施設は立地のおかげで快適に利用できた。 また使いたいと思う。,1,高評価,ホテル,train
916,評判ほど良くなかった。観光ホテルはチェックインのスムーズさに問題があり、人には勧めにくい。,0,低評価,ホテル,train
917,観光ホテルは悪くないと思っていたが、朝食がかなり残念だった。,0,低評価,ホテル,train
918,期待していなかったが、定食屋は雰囲気が予想以上で驚いた。,1,高評価,飲食店,test
919,一週間ほど試した。価格は少し高めだが、寿司店のスタッフの対応を考えると十分満足できる。,1,高評価,飲食店,train
920,良いところも少しあったが、駅前ホテルは眺めが悪かったので不満が残った。,0,低評価,ホテル,train
921,学習アプリを使ってみたところ、レスポンスが不便で満足できなかった。 低評価にしたい。,0,低評価,アプリ,train
922,実際に使ってみると、観光ホテルを使ってみたところ、眺めが不便で満足できなかった。,0,低評価,ホテル,train
923,何度か利用してみた。コストパフォーマンスが良くなかった。イヤホンを選んだのは失敗だったと思う。,0,低評価,EC商品,train
924,価格は少し高めだが、スピーカーのコストパフォーマンスを考えると十分満足できる。,1,高評価,EC商品,train
925,友人の勧めで試してみた。細かい欠点はあるものの、メモアプリは総合的に機能の分かりやすさが良く高評価にしたい。,1,高評価,アプリ,train
926,実際に使ってみると、予約アプリを使ってみたところ、動作速度が不便で満足できなかった。,0,低評価,アプリ,train
927,一週間ほど試した。浴場が想像より良かった。次回もリゾートホテルを選びたい。,1,高評価,ホテル,train
928,友人の勧めで試してみた。細かい欠点はあるものの、駅前ホテルは総合的に朝食が良く高評価にしたい。,1,高評価,ホテル,train
929,何度か利用してみた。評判ほど良くなかった。動画アプリはデザインに問題があり、人には勧めにくい。 総合的には不満が残る。,0,低評価,アプリ,train
930,掃除機はコストパフォーマンスが不安定でストレスを感じた。不満がある。,0,低評価,EC商品,train
931,一週間ほど試した。大きな不満はなく、ニュースアプリは動作速度のおかげで快適に利用できた。,1,高評価,アプリ,train
932,最初は不安だったが、メモアプリは実際に試すと動作速度が良くて気に入った。,1,高評価,アプリ,train
933,地図アプリを使ってみたところ、画面の見やすさが便利で満足度は高い。,1,高評価,アプリ,train
934,評判どおりだった。音楽アプリは通知機能が良く、人にも勧めたい。 総合的には気に入っている。,1,高評価,アプリ,train
935,期待していたのに、動画アプリはレスポンスが予想以下でがっかりした。,0,低評価,アプリ,train
936,カプセルホテルは全体的に使いにくく、館内設備も残念だった。,0,低評価,ホテル,validation
937,動画アプリは悪くないどころか、デザインがかなり良かった。,1,高評価,アプリ,train
938,一週間ほど試した。掃除機を使ってみたところ、品質が便利で満足度は高い。 総合的には納得している。,1,高評価,EC商品,train
939,モニターは値段以上の価値を感じた。特にサイズ感が素晴らしい。,1,高評価,EC商品,train
940,一週間ほど試した。コストパフォーマンスが良くなかった。マウスを選んだのは失敗だったと思う。,0,低評価,EC商品,train
941,ホラー映画は全体的に使いにくく、ラストも残念だった。,0,低評価,映画,train
942,レビューを見て選んだ。価格は少し高めだが、シティホテルの眺めを考えると十分満足できる。,1,高評価,ホテル,train
943,軽さに満足した。椅子を選んで正解だったと思う。 総合的には満足している。,1,高評価,EC商品,validation
944,レビューを見て選んだ。細かい欠点はあるものの、居酒屋は総合的に雰囲気が良く高評価にしたい。 高評価を付けたい。,1,高評価,飲食店,validation
945,SF映画は全体的に使いやすく、テンポも申し分ない。,1,高評価,映画,test
946,実際に使ってみると、スピーカーは悪くないどころか、品質がかなり良かった。,1,高評価,EC商品,train
947,恋愛映画は全体的に使いにくく、迫力も残念だった。,0,低評価,映画,train
948,実際に使ってみると、ニュースアプリは全体的に使いにくく、使い勝手も残念だった。 低評価にしたい。,0,低評価,アプリ,train
949,ドキュメンタリー映画は演出が安定していてストレスなく使えた。満足している。 総合的には満足している。,1,高評価,映画,validation
950,今回初めて利用した。期待していたのに、メモアプリは機能の分かりやすさが予想以下でがっかりした。,0,低評価,アプリ,validation
951,友人の勧めで試してみた。カフェは悪くないどころか、ボリュームがかなり良かった。,1,高評価,飲食店,train
952,実際に使ってみると、最初は不安だったが、マウスは実際に試すと動作の安定性が良くて気に入った。 また使いたいと思う。,1,高評価,EC商品,train
953,通知機能が良くなかった。学習アプリを選んだのは失敗だったと思う。 次は選ばないと思う。,0,低評価,アプリ,train
954,デザインに満足した。モニターを選んで正解だったと思う。,1,高評価,EC商品,train
955,椅子は期待外れだった。耐久性に不満があり、もう利用したくない。 低評価にしたい。,0,低評価,EC商品,train
956,レビューを見て選んだ。ビジネスホテルを使ってみたところ、スタッフの対応が便利で満足度は高い。 また使いたいと思う。,1,高評価,ホテル,test
957,期待していたのに、ラーメン店は雰囲気が予想以下で残念に感じた。,0,低評価,飲食店,train
958,細かい欠点はあるものの、動画アプリは総合的に動作速度が良く高評価にしたい。,1,高評価,アプリ,train
959,メニューの豊富さが想像より悪かった。次回は居酒屋を選ばないと思う。,0,低評価,飲食店,train
960,価格は少し高めだが、キーボードの使いやすさを考えると十分満足できる。,1,高評価,EC商品,validation
961,友人の勧めで試してみた。定食屋はスタッフの対応が安定していてストレスなく使えた。気に入っている。 また使いたいと思う。,1,高評価,飲食店,train
962,今回初めて利用した。カフェを使ってみたところ、スタッフの対応が不便で満足できなかった。,0,低評価,飲食店,train
963,しばらく利用した結果、観光ホテルは全体的に使いにくく、眺めも残念だった。,0,低評価,ホテル,train
964,一週間ほど試した。宿泊施設は館内設備が不安定でストレスを感じた。不満がある。 次は選ばないと思う。,0,低評価,ホテル,train
965,何度か利用してみた。冒険映画は悪くないどころか、ラストがかなり良かった。,1,高評価,映画,train
966,冒険映画は値段以上の価値を感じた。特にラストが素晴らしい。,1,高評価,映画,train
967,今回初めて利用した。チャットアプリは期待以上だった。検索機能が特に良く、また利用したい。,1,高評価,アプリ,train
968,少し気になる点はあったが、音楽アプリは操作性が良かったので満足している。,1,高評価,アプリ,train
969,何度か利用してみた。良い点もあるものの、ラーメン店は総合的に接客が悪く低評価にしたい。,0,低評価,飲食店,train
970,良い点もあるものの、リゾートホテルは総合的にベッドの快適さが悪く低評価にしたい。,0,低評価,ホテル,train
971,友人の勧めで試してみた。不満が多く、観光ホテルはベッドの快適さのせいで快適に利用できなかった。,0,低評価,ホテル,validation
972,レビューを見て選んだ。評判ほど良くなかった。寿司店はボリュームに問題があり、人には勧めにくい。,0,低評価,飲食店,train
973,カフェは期待以上だった。ボリュームが特に良く、また利用したい。,1,高評価,飲食店,train
974,期待していたのに、写真アプリはレスポンスが予想以下でがっかりした。,0,低評価,アプリ,test
975,良いところも少しあったが、モニターは操作感が悪かったので不満が残った。 低評価にしたい。,0,低評価,EC商品,train
976,しばらく利用した結果、最初は良さそうに感じたが、シティホテルは使ってみると眺めが悪くてがっかりした。,0,低評価,ホテル,train
977,しばらく利用した結果、空港ホテルは静かさが不安定でストレスを感じた。不満がある。 総合的には不満が残る。,0,低評価,ホテル,train
978,しばらく利用した結果、少し気になる点はあったが、コメディ映画はラストが良かったので満足している。,1,高評価,映画,train
979,不満が多く、ミステリー映画は映像のせいで快適に利用できなかった。,0,低評価,映画,train
980,不満が多く、民宿は部屋の清潔さのせいで快適に利用できなかった。 総合的には不満が残る。,0,低評価,ホテル,train
981,不満が多く、宿泊施設はチェックインのスムーズさのせいで快適に利用できなかった。,0,低評価,ホテル,train
982,評判ほど良くなかった。マウスはコストパフォーマンスに問題があり、人には勧めにくい。,0,低評価,EC商品,train
983,モニターは品質が安定していてストレスなく使えた。満足している。,1,高評価,EC商品,train
984,一週間ほど試した。良い点もあるものの、宿泊施設は総合的に浴場が悪く低評価にしたい。,0,低評価,ホテル,validation
985,友人の勧めで試してみた。評判ほど良くなかった。ホラー映画はテンポに問題があり、人には勧めにくい。,0,低評価,映画,train
986,寿司店は雰囲気が安定していてストレスなく使えた。満足している。,1,高評価,飲食店,train
987,カプセルホテルは悪くないと思っていたが、朝食がかなり残念だった。 総合的には不満が残る。,0,低評価,ホテル,train
988,不満が多く、焼肉店は店内の清潔さのせいで快適に利用できなかった。,0,低評価,飲食店,train
989,ドラマ映画を使ってみたところ、世界観が不便で満足できなかった。,0,低評価,映画,train
990,良いところも少しあったが、ミステリー映画はキャラクターが悪かったので不満が残った。 次は選ばないと思う。,0,低評価,映画,train
991,実際に使ってみると、モニターは期待以上だった。品質が特に良く、また利用したい。,1,高評価,EC商品,train
992,観光ホテルを使ってみたところ、立地が不便で満足できなかった。,0,低評価,ホテル,validation
993,何度か利用してみた。バッグは期待以上だった。品質が特に良く、また利用したい。,1,高評価,EC商品,train
994,宿泊施設はスタッフの対応が安定していてストレスなく使えた。満足している。,1,高評価,ホテル,train
995,価格は少し高めだが、予約アプリの安定性を考えると十分満足できる。,1,高評価,アプリ,train
996,空港ホテルは悪くないどころか、立地がかなり良かった。 また使いたいと思う。,1,高評価,ホテル,test
997,価格は少し高めだが、コメディ映画の映像を考えると十分満足できる。,1,高評価,映画,train
998,動画アプリを使ってみたところ、安定性が便利で満足度は高い。,1,高評価,アプリ,train
999,価格は少し高めだが、ドキュメンタリー映画の世界観を考えると十分満足できる。,1,高評価,映画,train
1000,一週間ほど試した。良いところも少しあったが、観光ホテルはスタッフの対応が悪かったので不満が残った。,0,低評価,ホテル,train
